,sentiment,time,,,
2708,positive,2017-07-18 18:03:46+00:00,,,
2709,positive,2017-07-18 17:43:01+00:00,,,
2710,positive,2017-07-18 17:33:36+00:00,,,
2711,positive,2017-07-18 17:02:17+00:00,,,
2712,positive,2017-07-18 17:00:05+00:00,,,
2713,positive,2017-07-18 16:51:19+00:00,,,
2714,positive,2017-07-18 16:50:36+00:00,,,
2715,positive,2017-07-18 16:48:27+00:00,,,
2716,positive,2017-07-18 16:37:45+00:00,,,
2717,positive,2017-07-18 16:34:29+00:00,,,
2718,positive,2017-07-18 16:32:32+00:00,,,
2719,positive,2017-07-18 16:30:35+00:00,,,
2720,positive,2017-07-18 16:29:50+00:00,,,
2721,neutral,2017-07-18 16:26:26+00:00,,,
2722,positive,2017-07-18 16:04:03+00:00,,,
2723,positive,2017-07-18 16:02:12+00:00,,,
2724,positive,2017-07-18 16:01:43+00:00,,,
2725,positive,2017-07-18 15:31:10+00:00,,,
2726,positive,2017-07-18 11:04:02+00:00,,,
2727,positive,2017-07-18 10:35:24+00:00,,,
2728,positive,2017-07-18 10:06:31+00:00,,,
2729,positive,2017-07-18 09:47:23+00:00,,,
2730,positive,2017-07-18 08:02:19+00:00,,,
2731,positive,2017-07-17 22:06:14+00:00,,,
2732,positive,2017-07-17 21:45:10+00:00,,,
2733,positive,2017-07-17 21:24:26+00:00,,,
2734,neutral,2017-07-17 18:03:47+00:00,,,
2735,positive,2017-07-17 17:59:14+00:00,,,
2736,positive,2017-07-17 17:59:13+00:00,,,
2737,positive,2017-07-17 17:44:24+00:00,,,
2738,neutral,2017-07-17 17:22:11+00:00,,,
2739,negative,2017-07-17 16:46:09+00:00,,,
2740,neutral,2017-07-17 15:29:16+00:00,,,
2741,positive,2017-07-17 15:21:34+00:00,,,
2742,negative,2017-07-17 13:41:51+00:00,,,
2743,positive,2017-07-17 12:22:38+00:00,,,
2744,neutral,2017-07-17 11:59:56+00:00,,,
2745,positive,2017-07-17 11:54:28+00:00,,,
2746,positive,2017-07-17 11:22:56+00:00,,,
2747,neutral,2017-07-17 10:22:13+00:00,,,
2748,positive,2017-07-17 08:25:42+00:00,,,
2749,neutral,2017-07-17 08:22:44+00:00,,,
2750,positive,2017-07-17 03:32:12+00:00,,,
2751,positive,2017-07-17 02:13:34+00:00,,,
2752,positive,2017-07-16 21:38:20+00:00,,,
2753,positive,2017-07-16 15:24:07+00:00,,,
2754,positive,2017-07-16 09:22:33+00:00,,,
2755,negative,2017-07-16 09:16:27+00:00,,,
2756,positive,2017-07-16 08:26:24+00:00,,,
2757,positive,2017-07-16 03:16:33+00:00,,,
2758,positive,2017-07-16 02:37:30+00:00,,,
2759,positive,2017-07-15 17:16:42+00:00,,,
2760,positive,2017-07-15 15:26:14+00:00,,,
2761,neutral,2017-07-15 14:17:39+00:00,,,
2762,positive,2017-07-15 13:13:29+00:00,,,
2763,positive,2017-07-15 02:03:13+00:00,,,
2764,neutral,2017-07-14 22:49:48+00:00,,,
2765,positive,2017-07-14 22:42:25+00:00,,,
2766,neutral,2017-07-14 22:18:15+00:00,,,
2767,neutral,2017-07-14 21:57:00+00:00,,,
2768,neutral,2017-07-14 18:44:46+00:00,,,
2769,positive,2017-07-14 17:48:05+00:00,,,
2770,positive,2017-07-14 16:06:52+00:00,,,
2771,neutral,2017-07-14 16:05:37+00:00,,,
2772,positive,2017-07-14 15:07:19+00:00,,,
2773,neutral,2017-07-14 14:32:21+00:00,,,
2774,neutral,2017-07-14 13:16:54+00:00,,,
2775,neutral,2017-07-14 08:44:58+00:00,,,
2776,neutral,2017-07-14 08:21:44+00:00,,,
2777,positive,2017-07-14 07:35:42+00:00,,,
2778,positive,2017-07-14 03:30:52+00:00,,,
2779,positive,2017-07-14 01:41:19+00:00,,,
2780,positive,2017-07-14 01:22:25+00:00,,,
2781,negative,2017-07-13 23:19:19+00:00,,,
2782,positive,2017-07-13 22:22:22+00:00,,,
2783,positive,2017-07-13 22:02:24+00:00,,,
2784,positive,2017-07-13 21:46:22+00:00,,,
2785,neutral,2017-07-13 21:02:20+00:00,,,
2786,positive,2017-07-13 20:28:21+00:00,,,
2787,negative,2017-07-13 18:52:37+00:00,,,
2788,neutral,2017-07-13 18:46:07+00:00,,,
2789,positive,2017-07-13 18:38:37+00:00,,,
2790,neutral,2017-07-13 18:08:22+00:00,,,
2791,positive,2017-07-13 18:04:48+00:00,,,
2792,positive,2017-07-13 17:44:40+00:00,,,
2793,positive,2017-07-13 17:28:31+00:00,,,
2794,negative,2017-07-13 17:28:24+00:00,,,
2795,neutral,2017-07-13 16:45:48+00:00,,,
2796,positive,2017-07-13 16:26:22+00:00,,,
2797,positive,2017-07-13 16:06:43+00:00,,,
2798,positive,2017-07-13 15:46:17+00:00,,,
2799,positive,2017-07-13 15:45:46+00:00,,,
2800,positive,2017-07-13 15:31:00+00:00,,,
2801,positive,2017-07-13 15:31:00+00:00,,,
2802,positive,2017-07-13 15:25:09+00:00,,,
2803,neutral,2017-07-13 15:12:06+00:00,,,
2804,positive,2017-07-13 15:10:44+00:00,,,
2805,neutral,2017-07-13 15:09:12+00:00,,,
2806,positive,2017-07-13 14:48:11+00:00,,,
2807,negative,2017-07-13 14:46:46+00:00,,,
2808,positive,2017-07-13 14:32:52+00:00,,,
2809,negative,2017-07-13 14:25:39+00:00,,,
2810,positive,2017-07-13 14:20:35+00:00,,,
2811,positive,2017-07-13 14:18:02+00:00,,,
2812,positive,2017-07-13 14:12:54+00:00,,,
2813,positive,2017-07-13 14:10:53+00:00,,,
2814,positive,2017-07-13 14:06:10+00:00,,,
2815,neutral,2017-07-13 13:47:04+00:00,,,
2816,positive,2017-07-13 13:36:19+00:00,,,
2817,positive,2017-07-13 13:30:32+00:00,,,
2818,positive,2017-07-13 13:28:28+00:00,,,
2819,positive,2017-07-13 13:07:36+00:00,,,
2820,negative,2017-07-13 13:02:31+00:00,,,
2821,positive,2017-07-13 11:39:15+00:00,,,
2822,positive,2017-07-13 10:05:39+00:00,,,
2823,negative,2017-07-13 09:56:30+00:00,,,
2824,positive,2017-07-13 08:02:27+00:00,,,
2825,positive,2017-07-13 07:44:58+00:00,,,
2826,positive,2017-07-13 06:31:48+00:00,,,
2827,positive,2017-07-13 06:10:55+00:00,,,
2828,positive,2017-07-13 06:00:33+00:00,,,
2829,positive,2017-07-13 05:51:48+00:00,,,
2830,positive,2017-07-13 05:44:16+00:00,,,
2831,negative,2017-07-13 05:42:00+00:00,,,
2832,positive,2017-07-13 05:36:26+00:00,,,
2833,positive,2017-07-13 04:51:10+00:00,,,
2834,positive,2017-07-13 04:49:14+00:00,,,
2835,neutral,2017-07-13 03:33:52+00:00,,,
2836,positive,2017-07-13 03:21:22+00:00,,,
2837,positive,2017-07-13 03:18:47+00:00,,,
2838,positive,2017-07-13 03:13:25+00:00,,,
2839,negative,2017-07-12 23:11:52+00:00,,,
2840,positive,2017-07-12 22:22:12+00:00,,,
2841,neutral,2017-07-12 22:06:27+00:00,,,
2842,neutral,2017-07-12 22:03:05+00:00,,,
2843,positive,2017-07-12 21:47:28+00:00,,,
2844,positive,2017-07-12 21:27:59+00:00,,,
2845,neutral,2017-07-12 20:35:41+00:00,,,
2846,positive,2017-07-12 20:34:21+00:00,,,
2847,positive,2017-07-12 19:49:14+00:00,,,
2848,positive,2017-07-12 19:33:11+00:00,,,
2849,positive,2017-07-12 19:03:32+00:00,,,
2850,positive,2017-07-12 16:35:07+00:00,,,
2851,positive,2017-07-12 15:52:33+00:00,,,
2852,neutral,2017-07-12 14:30:27+00:00,,,
2853,positive,2017-07-12 14:10:16+00:00,,,
2854,positive,2017-07-12 14:07:14+00:00,,,
2855,negative,2017-07-12 12:14:27+00:00,,,
2856,positive,2017-07-12 10:47:50+00:00,,,
2857,neutral,2017-07-12 10:25:09+00:00,,,
2858,positive,2017-07-12 07:02:41+00:00,,,
2859,positive,2017-07-12 07:00:07+00:00,,,
2860,positive,2017-07-12 03:17:37+00:00,,,
2861,positive,2017-07-11 21:34:59+00:00,,,
2862,positive,2017-07-11 21:21:49+00:00,,,
2863,positive,2017-07-11 21:20:44+00:00,,,
2864,positive,2017-07-11 19:14:32+00:00,,,
2865,positive,2017-07-11 18:35:44+00:00,,,
2866,positive,2017-07-11 17:57:46+00:00,,,
2867,positive,2017-07-11 17:01:15+00:00,,,
2868,positive,2017-07-11 16:20:45+00:00,,,
2869,positive,2017-07-11 15:25:55+00:00,,,
2870,positive,2017-07-11 14:26:21+00:00,,,
2871,positive,2017-07-11 14:24:04+00:00,,,
2872,negative,2017-07-11 13:40:58+00:00,,,
2873,positive,2017-07-11 13:15:39+00:00,,,
2874,positive,2017-07-11 13:04:47+00:00,,,
2875,positive,2017-07-11 11:12:47+00:00,,,
2876,positive,2017-07-11 07:42:18+00:00,,,
2877,positive,2017-07-11 07:42:18+00:00,,,
2878,positive,2017-07-11 04:22:36+00:00,,,
2879,negative,2017-07-10 22:52:59+00:00,,,
2880,positive,2017-07-10 22:47:11+00:00,,,
2881,negative,2017-07-10 22:46:25+00:00,,,
2882,positive,2017-07-10 22:09:47+00:00,,,
2883,positive,2017-07-10 21:51:43+00:00,,,
2884,neutral,2017-07-10 19:17:04+00:00,,,
2885,negative,2017-07-10 19:02:23+00:00,,,
2886,positive,2017-07-10 16:19:08+00:00,,,
2887,positive,2017-07-10 15:27:36+00:00,,,
2888,neutral,2017-07-10 14:32:35+00:00,,,
2889,positive,2017-07-10 10:39:56+00:00,,,
2890,positive,2017-07-10 04:26:39+00:00,,,
2891,positive,2017-07-10 03:08:08+00:00,,,
2892,positive,2017-07-10 02:09:49+00:00,,,
2893,positive,2017-07-09 23:53:46+00:00,,,
2894,positive,2017-07-09 21:02:25+00:00,,,
2895,negative,2017-07-09 14:49:07+00:00,,,
2896,positive,2017-07-09 07:46:11+00:00,,,
2897,positive,2017-07-09 03:17:35+00:00,,,
2898,positive,2017-07-08 17:26:22+00:00,,,
2899,neutral,2017-07-08 15:35:20+00:00,,,
2900,positive,2017-07-08 07:07:08+00:00,,,
2901,positive,2017-07-08 04:46:21+00:00,,,
2902,positive,2017-07-08 03:23:36+00:00,,,
2903,positive,2017-07-08 02:58:01+00:00,,,
2904,neutral,2017-07-08 02:30:42+00:00,,,
2905,positive,2017-07-08 01:57:05+00:00,,,
2906,positive,2017-07-07 23:44:49+00:00,,,
2907,positive,2017-07-07 21:03:38+00:00,,,
2908,positive,2017-07-07 20:51:05+00:00,,,
2909,negative,2017-07-07 20:27:11+00:00,,,
2910,positive,2017-07-07 20:17:30+00:00,,,
2911,neutral,2017-07-07 20:12:29+00:00,,,
2912,positive,2017-07-07 19:03:58+00:00,,,
2913,positive,2017-07-07 18:36:11+00:00,,,
2914,neutral,2017-07-07 18:17:51+00:00,,,
2915,neutral,2017-07-07 16:59:22+00:00,,,
2916,negative,2017-07-07 16:30:08+00:00,,,
2917,positive,2017-07-07 15:53:34+00:00,,,
2918,negative,2017-07-07 14:42:51+00:00,,,
2919,positive,2017-07-07 13:58:09+00:00,,,
2920,positive,2017-07-07 13:56:09+00:00,,,
2921,neutral,2017-07-07 13:48:37+00:00,,,
2922,positive,2017-07-07 10:34:23+00:00,,,
2923,positive,2017-07-07 10:07:59+00:00,,,
2924,positive,2017-07-07 08:12:03+00:00,,,
2925,positive,2017-07-07 02:43:06+00:00,,,
2926,neutral,2017-07-06 22:35:36+00:00,,,
2927,neutral,2017-07-06 21:20:31+00:00,,,
2928,positive,2017-07-06 21:06:15+00:00,,,
2929,positive,2017-07-06 20:35:00+00:00,,,
2930,negative,2017-07-06 19:19:18+00:00,,,
2931,positive,2017-07-06 19:06:23+00:00,,,
2932,neutral,2017-07-06 19:04:40+00:00,,,
2933,neutral,2017-07-06 18:52:18+00:00,,,
2934,positive,2017-07-06 18:45:10+00:00,,,
2935,negative,2017-07-06 16:58:20+00:00,,,
2936,neutral,2017-07-06 15:36:01+00:00,,,
2937,neutral,2017-07-06 15:35:28+00:00,,,
2938,positive,2017-07-06 15:14:23+00:00,,,
2939,positive,2017-07-06 14:58:03+00:00,,,
2940,positive,2017-07-06 14:32:17+00:00,,,
2941,positive,2017-07-06 14:16:53+00:00,,,
2942,neutral,2017-07-06 13:08:46+00:00,,,
2943,positive,2017-07-06 13:00:21+00:00,,,
2944,negative,2017-07-06 12:21:45+00:00,,,
2945,neutral,2017-07-06 12:16:27+00:00,,,
2946,positive,2017-07-06 10:29:35+00:00,,,
2947,positive,2017-07-06 08:58:44+00:00,,,
2948,negative,2017-07-06 08:55:37+00:00,,,
2949,positive,2017-07-06 08:00:38+00:00,,,
2950,negative,2017-07-06 06:51:48+00:00,,,
2951,negative,2017-07-06 04:25:40+00:00,,,
2952,positive,2017-07-06 04:19:50+00:00,,,
2953,negative,2017-07-06 04:08:18+00:00,,,
2954,neutral,2017-07-06 02:41:45+00:00,,,
2955,positive,2017-07-05 21:51:57+00:00,,,
2956,negative,2017-07-05 18:13:29+00:00,,,
2957,neutral,2017-07-05 18:03:32+00:00,,,
2958,positive,2017-07-05 17:51:33+00:00,,,
2959,negative,2017-07-05 17:13:08+00:00,,,
2960,neutral,2017-07-05 16:15:53+00:00,,,
2961,negative,2017-07-05 15:57:01+00:00,,,
2962,positive,2017-07-05 14:40:27+00:00,,,
2963,positive,2017-07-05 13:48:36+00:00,,,
2964,neutral,2017-07-05 13:36:46+00:00,,,
2965,negative,2017-07-05 12:51:56+00:00,,,
2966,negative,2017-07-05 10:37:34+00:00,,,
2967,neutral,2017-07-05 08:55:28+00:00,,,
2968,neutral,2017-07-05 08:24:02+00:00,,,
2969,positive,2017-07-05 08:07:59+00:00,,,
2970,positive,2017-07-05 07:02:37+00:00,,,
2971,positive,2017-07-05 06:46:38+00:00,,,
2972,positive,2017-07-05 03:18:43+00:00,,,
2973,positive,2017-07-05 02:24:19+00:00,,,
2974,positive,2017-07-05 01:30:35+00:00,,,
2975,positive,2017-07-04 23:23:30+00:00,,,
2976,neutral,2017-07-04 23:18:58+00:00,,,
2977,neutral,2017-07-04 22:48:30+00:00,,,
2978,positive,2017-07-04 21:27:00+00:00,,,
2979,positive,2017-07-04 19:28:36+00:00,,,
2980,negative,2017-07-04 17:44:36+00:00,,,
2981,negative,2017-07-04 15:42:09+00:00,,,
2982,positive,2017-07-04 15:34:47+00:00,,,
2983,negative,2017-07-04 15:19:59+00:00,,,
2984,positive,2017-07-04 13:20:41+00:00,,,
2985,neutral,2017-07-04 12:27:42+00:00,,,
2986,positive,2017-07-04 11:25:15+00:00,,,
2987,positive,2017-07-04 08:24:44+00:00,,,
2988,neutral,2017-07-04 07:28:36+00:00,,,
2989,positive,2017-07-03 19:31:03+00:00,,,
2990,negative,2017-07-03 18:11:34+00:00,,,
2991,positive,2017-07-03 18:04:35+00:00,,,
2992,neutral,2017-07-03 17:41:48+00:00,,,
2993,negative,2017-07-03 17:37:23+00:00,,,
2994,positive,2017-07-03 17:06:34+00:00,,,
2995,positive,2017-07-03 16:23:25+00:00,,,
2996,negative,2017-07-03 16:21:04+00:00,,,
2997,negative,2017-07-03 15:36:10+00:00,,,
2998,positive,2017-07-03 14:24:09+00:00,,,
2999,positive,2017-07-03 14:00:07+00:00,,,
3000,negative,2017-07-03 13:50:14+00:00,,,
3001,neutral,2017-07-03 12:59:33+00:00,,,
3002,positive,2017-07-03 10:13:32+00:00,,,
3003,positive,2017-07-03 09:15:03+00:00,,,
3004,positive,2017-07-03 09:04:28+00:00,,,
3005,negative,2017-07-03 08:25:34+00:00,,,
3006,positive,2017-07-03 08:19:46+00:00,,,
3007,positive,2017-07-03 08:19:46+00:00,,,
3008,positive,2017-07-03 07:02:39+00:00,,,
3009,positive,2017-07-03 06:49:28+00:00,,,
3010,neutral,2017-07-03 04:31:21+00:00,,,
3011,neutral,2017-07-03 00:26:19+00:00,,,
3012,positive,2017-07-02 21:24:34+00:00,,,
3013,neutral,2017-07-02 18:03:53+00:00,,,
3014,positive,2017-07-02 16:27:12+00:00,,,
3015,neutral,2017-07-02 14:32:37+00:00,,,
3016,neutral,2017-07-02 14:15:32+00:00,,,
3017,positive,2017-07-02 08:21:23+00:00,,,
3018,positive,2017-07-02 03:46:12+00:00,,,
3019,positive,2017-07-02 03:46:12+00:00,,,
3020,positive,2017-07-02 02:53:34+00:00,,,
3021,positive,2017-07-01 21:23:51+00:00,,,
3022,positive,2017-07-01 21:10:37+00:00,,,
3023,neutral,2017-07-01 20:06:22+00:00,,,
3024,positive,2017-07-01 18:06:49+00:00,,,
3025,positive,2017-07-01 17:58:20+00:00,,,
3026,positive,2017-07-01 17:06:25+00:00,,,
3027,positive,2017-07-01 16:38:23+00:00,,,
3028,positive,2017-07-01 16:16:06+00:00,,,
3029,neutral,2017-07-01 15:43:18+00:00,,,
3030,positive,2017-07-01 12:02:47+00:00,,,
3031,positive,2017-07-01 11:47:40+00:00,,,
3032,positive,2017-07-01 11:29:08+00:00,,,
3033,positive,2017-07-01 10:58:40+00:00,,,
3034,positive,2017-07-01 09:05:55+00:00,,,
3035,positive,2017-07-01 08:50:28+00:00,,,
3036,positive,2017-07-01 08:05:22+00:00,,,
3037,negative,2017-07-01 07:00:25+00:00,,,
3038,positive,2017-07-01 05:45:54+00:00,,,
3039,negative,2017-07-01 05:27:45+00:00,,,
3040,positive,2017-07-01 04:23:09+00:00,,,
3041,positive,2017-07-01 03:22:24+00:00,,,
3042,positive,2017-07-01 03:22:24+00:00,,,
3043,positive,2017-07-01 01:16:32+00:00,,,
3044,positive,2017-07-01 01:09:45+00:00,,,
3045,negative,2017-07-01 00:52:33+00:00,,,
3046,negative,2017-07-01 00:44:36+00:00,,,
3047,positive,2017-07-01 00:38:30+00:00,,,
3048,positive,2017-07-01 00:36:19+00:00,,,
3049,positive,2017-07-01 00:30:13+00:00,,,
3050,positive,2017-07-01 00:28:31+00:00,,,
3051,positive,2017-07-01 00:25:46+00:00,,,
3052,positive,2017-07-01 00:20:37+00:00,,,
3053,positive,2017-06-30 23:58:10+00:00,,,
3054,positive,2017-06-30 23:27:08+00:00,,,
3055,negative,2017-06-30 22:17:23+00:00,,,
3056,negative,2017-06-30 22:07:57+00:00,,,
3057,positive,2017-06-30 21:56:27+00:00,,,
3058,neutral,2017-06-30 21:39:58+00:00,,,
3059,neutral,2017-06-30 21:38:51+00:00,,,
3060,neutral,2017-06-30 21:22:23+00:00,,,
3061,neutral,2017-06-30 21:20:12+00:00,,,
3062,neutral,2017-06-30 21:16:03+00:00,,,
3063,neutral,2017-06-30 21:13:39+00:00,,,
3064,positive,2017-06-30 21:07:53+00:00,,,
3065,positive,2017-06-30 21:03:11+00:00,,,
3066,positive,2017-06-30 20:47:42+00:00,,,
3067,neutral,2017-06-30 20:44:53+00:00,,,
3068,negative,2017-06-30 20:34:33+00:00,,,
3069,positive,2017-06-30 20:20:29+00:00,,,
3070,positive,2017-06-30 20:14:39+00:00,,,
3071,neutral,2017-06-30 20:02:35+00:00,,,
3072,positive,2017-06-30 19:57:00+00:00,,,
3073,negative,2017-06-30 19:56:33+00:00,,,
3074,negative,2017-06-30 19:48:03+00:00,,,
3075,neutral,2017-06-30 19:46:45+00:00,,,
3076,positive,2017-06-30 19:46:27+00:00,,,
3077,negative,2017-06-30 19:39:08+00:00,,,
3078,negative,2017-06-30 19:37:30+00:00,,,
3079,negative,2017-06-30 19:33:52+00:00,,,
3080,positive,2017-06-30 19:31:04+00:00,,,
3081,positive,2017-06-30 19:29:59+00:00,,,
3082,neutral,2017-06-30 19:18:09+00:00,,,
3083,neutral,2017-06-30 18:59:56+00:00,,,
3084,positive,2017-06-30 18:52:35+00:00,,,
3085,negative,2017-06-30 18:41:53+00:00,,,
3086,positive,2017-06-30 18:34:53+00:00,,,
3087,neutral,2017-06-30 18:31:36+00:00,,,
3088,neutral,2017-06-30 18:30:59+00:00,,,
3089,neutral,2017-06-30 18:29:58+00:00,,,
3090,negative,2017-06-30 18:25:57+00:00,,,
3091,neutral,2017-06-30 18:25:45+00:00,,,
3092,neutral,2017-06-30 18:25:21+00:00,,,
3093,negative,2017-06-30 18:21:59+00:00,,,
3094,positive,2017-06-30 18:20:54+00:00,,,
3095,neutral,2017-06-30 18:16:11+00:00,,,
3096,neutral,2017-06-30 18:12:10+00:00,,,
3097,positive,2017-06-30 17:57:03+00:00,,,
3098,neutral,2017-06-30 17:49:27+00:00,,,
3099,neutral,2017-06-30 17:39:41+00:00,,,
3100,positive,2017-06-30 17:37:40+00:00,,,
3101,negative,2017-06-30 17:24:44+00:00,,,
3102,neutral,2017-06-30 17:10:52+00:00,,,
3103,positive,2017-06-30 17:10:42+00:00,,,
3104,positive,2017-06-30 17:10:19+00:00,,,
3105,negative,2017-06-30 17:04:38+00:00,,,
3106,positive,2017-06-30 16:46:31+00:00,,,
3107,negative,2017-06-30 16:44:57+00:00,,,
3108,positive,2017-06-30 16:44:39+00:00,,,
3109,neutral,2017-06-30 16:27:03+00:00,,,
3110,positive,2017-06-30 16:22:28+00:00,,,
3111,positive,2017-06-30 15:57:09+00:00,,,
3112,positive,2017-06-30 15:49:35+00:00,,,
3113,negative,2017-06-30 15:42:19+00:00,,,
3114,positive,2017-06-30 15:38:26+00:00,,,
3115,negative,2017-06-30 15:34:37+00:00,,,
3116,negative,2017-06-30 15:30:06+00:00,,,
3117,positive,2017-06-30 15:22:19+00:00,,,
3118,neutral,2017-06-30 15:19:20+00:00,,,
3119,neutral,2017-06-30 15:17:51+00:00,,,
3120,positive,2017-06-30 15:17:37+00:00,,,
3121,neutral,2017-06-30 15:17:17+00:00,,,
3122,positive,2017-06-30 15:08:49+00:00,,,
3123,neutral,2017-06-30 15:02:25+00:00,,,
3124,positive,2017-06-30 15:00:14+00:00,,,
3125,positive,2017-06-30 14:59:01+00:00,,,
3126,positive,2017-06-30 14:48:20+00:00,,,
3127,neutral,2017-06-30 14:43:05+00:00,,,
3128,positive,2017-06-30 14:39:42+00:00,,,
3129,positive,2017-06-30 14:38:59+00:00,,,
3130,positive,2017-06-30 14:38:22+00:00,,,
3131,negative,2017-06-30 14:33:04+00:00,,,
3132,negative,2017-06-30 14:30:24+00:00,,,
3133,neutral,2017-06-30 14:30:24+00:00,,,
3134,negative,2017-06-30 14:21:48+00:00,,,
3135,neutral,2017-06-30 14:21:41+00:00,,,
3136,positive,2017-06-30 14:20:08+00:00,,,
3137,neutral,2017-06-30 14:14:55+00:00,,,
3138,negative,2017-06-30 14:07:00+00:00,,,
3139,negative,2017-06-30 14:05:14+00:00,,,
3140,positive,2017-06-30 14:03:40+00:00,,,
3141,positive,2017-06-30 14:02:42+00:00,,,
3142,neutral,2017-06-30 13:58:39+00:00,,,
3143,neutral,2017-06-30 13:48:41+00:00,,,
3144,positive,2017-06-30 13:17:21+00:00,,,
3145,positive,2017-06-30 13:16:37+00:00,,,
3146,negative,2017-06-30 13:13:45+00:00,,,
3147,neutral,2017-06-30 13:01:59+00:00,,,
3148,positive,2017-06-30 13:00:15+00:00,,,
3149,neutral,2017-06-30 12:59:38+00:00,,,
3150,negative,2017-06-30 12:58:09+00:00,,,
3151,neutral,2017-06-30 12:49:28+00:00,,,
3152,negative,2017-06-30 12:23:03+00:00,,,
3153,positive,2017-06-30 12:11:19+00:00,,,
3154,positive,2017-06-30 12:01:26+00:00,,,
3155,negative,2017-06-30 11:42:24+00:00,,,
3156,positive,2017-06-30 11:41:33+00:00,,,
3157,negative,2017-06-30 11:37:23+00:00,,,
3158,neutral,2017-06-30 11:29:54+00:00,,,
3159,negative,2017-06-30 11:26:41+00:00,,,
3160,neutral,2017-06-30 11:10:32+00:00,,,
3161,negative,2017-06-30 10:25:06+00:00,,,
3162,positive,2017-06-30 08:53:14+00:00,,,
3163,positive,2017-06-30 08:45:49+00:00,,,
3164,negative,2017-06-30 08:33:43+00:00,,,
3165,positive,2017-06-30 08:28:13+00:00,,,
3166,negative,2017-06-30 07:24:45+00:00,,,
3167,negative,2017-06-30 07:08:31+00:00,,,
3168,negative,2017-06-30 06:51:19+00:00,,,
3169,negative,2017-06-30 06:50:20+00:00,,,
3170,neutral,2017-06-30 06:41:17+00:00,,,
3171,negative,2017-06-30 05:43:16+00:00,,,
3172,negative,2017-06-30 05:38:00+00:00,,,
3173,positive,2017-06-30 04:34:12+00:00,,,
3174,negative,2017-06-30 03:23:51+00:00,,,
3175,positive,2017-06-30 03:06:38+00:00,,,
3176,negative,2017-06-30 02:54:05+00:00,,,
3177,negative,2017-06-30 02:40:56+00:00,,,
3178,positive,2017-06-30 02:22:37+00:00,,,
3179,negative,2017-06-30 02:22:26+00:00,,,
3180,neutral,2017-06-30 01:24:25+00:00,,,
3181,positive,2017-06-30 01:18:24+00:00,,,
3182,negative,2017-06-30 00:52:41+00:00,,,
3183,negative,2017-06-30 00:49:22+00:00,,,
3184,positive,2017-06-30 00:47:30+00:00,,,
3185,negative,2017-06-30 00:27:07+00:00,,,
3186,neutral,2017-06-30 00:00:59+00:00,,,
3187,negative,2017-06-29 23:24:57+00:00,,,
3188,neutral,2017-06-29 23:06:06+00:00,,,
3189,positive,2017-06-29 23:05:45+00:00,,,
3190,neutral,2017-06-29 23:02:25+00:00,,,
3191,neutral,2017-06-29 22:44:14+00:00,,,
3192,negative,2017-06-29 22:40:00+00:00,,,
3193,neutral,2017-06-29 22:30:10+00:00,,,
3194,positive,2017-06-29 22:26:01+00:00,,,
3195,neutral,2017-06-29 22:22:16+00:00,,,
3196,negative,2017-06-29 22:11:12+00:00,,,
3197,positive,2017-06-29 21:51:32+00:00,,,
3198,neutral,2017-06-29 21:30:42+00:00,,,
3199,neutral,2017-06-29 21:26:29+00:00,,,
3200,neutral,2017-06-29 21:23:23+00:00,,,
3201,negative,2017-06-29 21:23:01+00:00,,,
3202,neutral,2017-06-29 21:19:29+00:00,,,
3203,negative,2017-06-29 21:11:05+00:00,,,
3204,negative,2017-06-29 21:09:39+00:00,,,
3205,neutral,2017-06-29 21:06:57+00:00,,,
3206,negative,2017-06-29 21:02:59+00:00,,,
3207,negative,2017-06-29 21:00:10+00:00,,,
3208,neutral,2017-06-29 20:54:08+00:00,,,
3209,positive,2017-06-29 20:49:30+00:00,,,
3210,positive,2017-06-29 20:45:57+00:00,,,
3211,neutral,2017-06-29 20:42:32+00:00,,,
3212,positive,2017-06-29 20:42:32+00:00,,,
3213,positive,2017-06-29 20:40:26+00:00,,,
3214,positive,2017-06-29 20:38:25+00:00,,,
3215,positive,2017-06-29 20:34:14+00:00,,,
3216,positive,2017-06-29 20:32:11+00:00,,,
3217,positive,2017-06-29 20:31:37+00:00,,,
3218,negative,2017-06-29 20:30:46+00:00,,,
3219,positive,2017-06-29 20:30:24+00:00,,,
3220,neutral,2017-06-29 20:30:15+00:00,,,
3221,positive,2017-06-29 20:30:08+00:00,,,
3222,neutral,2017-06-29 20:28:42+00:00,,,
3223,neutral,2017-06-29 20:26:33+00:00,,,
3224,neutral,2017-06-29 20:26:22+00:00,,,
3225,negative,2017-06-29 20:26:19+00:00,,,
3226,neutral,2017-06-29 20:25:07+00:00,,,
3227,positive,2017-06-29 20:21:01+00:00,,,
3228,neutral,2017-06-29 20:00:53+00:00,,,
3229,negative,2017-06-29 19:30:54+00:00,,,
3230,positive,2017-06-29 19:22:14+00:00,,,
3231,positive,2017-06-29 18:32:33+00:00,,,
3232,positive,2017-06-29 18:06:18+00:00,,,
3233,neutral,2017-06-29 18:02:19+00:00,,,
3234,negative,2017-06-29 17:26:34+00:00,,,
3235,negative,2017-06-29 17:06:45+00:00,,,
3236,positive,2017-06-29 16:52:26+00:00,,,
3237,neutral,2017-06-29 16:07:06+00:00,,,
3238,neutral,2017-06-29 16:06:21+00:00,,,
3239,positive,2017-06-29 15:50:28+00:00,,,
3240,positive,2017-06-29 15:34:58+00:00,,,
